             x               y
        0.65389       0.644826
       0.955046       0.639821
       0.846065       0.624928
      0.0578936      0.0630512
       0.796838        0.86285
       0.817377        0.13245
       0.242409       0.472915
       0.422254       0.186407
       0.953307       0.286599
       0.448805       0.783715
       0.890225      0.0100101
       0.513718       0.369732
       0.330821       0.469039
       0.663381       0.733634
       0.623127       0.973601
       0.405652       0.537584
       0.722221       0.332713
       0.790765       0.700003
        0.16654       0.550676
       0.446852       0.912992
         0.6498       0.736473
       0.977264      0.0761437
        0.84463       0.257149
       0.624989        0.92758
       0.634968       0.666677
       0.611408       0.653371
       0.412275        0.44145
      0.0546892       0.756798
       0.592944       0.053621
       0.874874       0.968688
      0.0122684       0.413648
       0.591113       0.479965
       0.352062        0.21308
       0.418195       0.277566
        0.25721       0.199225
       0.567888       0.865535
        0.29841       0.912503
       0.161565       0.151494
       0.436537       0.918027
       0.660665       0.781182
        0.14536      0.0625629
       0.220588       0.700644
       0.848689       0.788171
        0.87524        0.22898
        0.82812      0.0335398
       0.957152       0.421522
       0.257942       0.754906
       0.660909     0.00555437
       0.523118       0.596728
       0.155004       0.669668
       0.476638       0.744621
       0.148747       0.987335
       0.792779       0.490768
       0.320811       0.757256
      0.0720847       0.543687
       0.514908      0.0404065
       0.854854       0.613208
       0.109714       0.675832
       0.198614       0.302316
       0.468734       0.556108
       0.976989       0.836726
       0.876278       0.443892
       0.554674       0.663564
       0.866329       0.610797
       0.996399       0.450667
       0.350047      0.0795618
       0.464736       0.517167
       0.448531       0.751274
       0.964171       0.227393
       0.436628       0.198279
      0.0864589       0.378491
        0.70455       0.404767
       0.914975       0.113742
       0.143223        0.23542
       0.742698       0.392407
       0.859859       0.914212
       0.761528        0.54738
       0.629536       0.293893
       0.378338       0.962218
       0.989746       0.198218
       0.314096       0.398175
       0.383465       0.616993
       0.142674     0.00344859
       0.257485      0.0365307
       0.425123       0.534715
       0.521989       0.685842
      0.0961638       0.823115
       0.277688        0.97998
       0.258644      0.0156255
       0.216895       0.942137
      0.0425733       0.623127
       0.604511       0.885495
       0.684896       0.906034
       0.245521       0.135838
       0.486007       0.629536
       0.344951      0.0766625
       0.799799       0.718863
       0.666616       0.297769
       0.712851       0.846339
       0.897153       0.128513
       0.569506       0.481368
       0.621082       0.337291
       0.998901         0.4344
       0.813715       0.277932
       0.599994       0.426527
       0.257698       0.264962
       0.941404       0.715384
        0.78988       0.458571
      0.0314951       0.309366
       0.784051      0.0402234
       0.916013       0.800562
       0.776879       0.961241
       0.558123        0.34843
        0.64214      0.0439772
       0.658834       0.844844
       0.220283       0.718894
       0.572283       0.792169
        0.80932       0.176336
       0.973571       0.925535
       0.423139       0.216895
       0.434339       0.110294
       0.223914       0.579211
       0.563311       0.546434
      0.0343028      0.0281381
       0.867061       0.810389
       0.336161       0.983947
       0.987915       0.766594
       0.661794       0.973235
       0.475143       0.878994
       0.783929       0.684072
       0.745598       0.954283
        0.61095       0.905484
       0.389813       0.848231
       0.193396       0.132939
       0.480392       0.165838
       0.747856       0.121311
      0.0383007       0.487197
       0.105014       0.166265
       0.313913       0.149663
       0.487503       0.395306
      0.0384228        0.11832
      0.0241707       0.849971
        0.30253       0.975127
       0.907132       0.640278
       0.218024       0.558794
       0.597064       0.952605
      0.0192267       0.286233
       0.984436        0.19248
       0.759606       0.686911
       0.911283      0.0432142
       0.260842       0.180975
       0.960997       0.721946
       0.469771       0.633564
       0.921812       0.213965
       0.879971       0.714835
